Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Date,Clicks,Impressions,Engagement_Score,Customer_Segment,Month,Month_Name
1850,NexGen Systems,Display,Women 35-44,60 days,Google Ads,"0,06","$10.946,00","2,62",Chicago,2021-01-25,862,4133,10,Fashionistas,1,January
1851,TechCorp,Social Media,Women 25-34,60 days,Instagram,"0,03","$9.353,00","4,68",Houston,2021-01-26,125,4564,7,Tech Enthusiasts,1,January
1852,Innovate Industries,Email,Women 25-34,15 days,Website,"0,07","$5.494,00","3,29",Miami,2021-01-27,900,6833,1,Tech Enthusiasts,1,January
1853,NexGen Systems,Social Media,Men 18-24,45 days,Google Ads,"0,15","$10.698,00","5,3",Chicago,2021-01-28,374,5808,7,Foodies,1,January
1854,DataTech Solutions,Social Media,Women 35-44,45 days,Email,"0,14","$5.482,00","7,78",Los Angeles,2021-01-29,418,8584,7,Tech Enthusiasts,1,January
1855,NexGen Systems,Influencer,Women 35-44,15 days,Instagram,"0,01","$16.711,00","6,69",Chicago,2021-01-30,183,7405,2,Fashionistas,1,January
1856,Innovate Industries,Search,Men 25-34,45 days,Instagram,"0,15","$6.052,00","2,83",New York,2021-01-31,536,8200,1,Outdoor Adventurers,1,January
2191,NexGen Systems,Display,Men 18-24,60 days,Website,"0,08","$12.479,00","5,57",New York,2021-01-01,111,3210,8,Foodies,1,January
2192,Innovate Industries,Email,Men 25-34,60 days,YouTube,"0,01","$15.284,00","3,1",Chicago,2021-01-02,134,2509,10,Fashionistas,1,January
2193,NexGen Systems,Display,Men 18-24,30 days,Facebook,"0,13","$15.804,00","2,49",Miami,2021-01-03,822,6570,6,Fashionistas,1,January
2194,Alpha Innovations,Email,Men 18-24,30 days,Facebook,"0,12","$14.984,00","4,23",New York,2021-01-04,259,2263,9,Tech Enthusiasts,1,January
2195,Alpha Innovations,Search,Women 35-44,45 days,Website,"0,04","$17.075,00","6,63",Chicago,2021-01-05,188,8202,3,Health & Wellness,1,January
2196,NexGen Systems,Email,Men 25-34,30 days,Instagram,"0,12","$13.273,00","7,12",New York,2021-01-06,1000,7404,4,Tech Enthusiasts,1,January
2197,DataTech Solutions,Influencer,Women 35-44,15 days,YouTube,"0,09","$18.054,00","4,79",Miami,2021-01-07,155,5629,4,Fashionistas,1,January
2198,DataTech Solutions,Display,Men 25-34,15 days,Email,"0,04","$5.407,00","5,48",Miami,2021-01-08,258,8329,2,Foodies,1,January
2199,Alpha Innovations,Social Media,Men 18-24,60 days,YouTube,"0,03","$9.977,00","7,94",New York,2021-01-09,762,9525,7,Health & Wellness,1,January
2200,NexGen Systems,Display,Women 25-34,30 days,Email,"0,06","$13.780,00","5,81",Los Angeles,2021-01-10,193,2695,9,Tech Enthusiasts,1,January
2201,Innovate Industries,Influencer,All Ages,30 days,Email,"0,13","$14.677,00","5,18",Miami,2021-01-11,567,4474,1,Fashionistas,1,January
2202,DataTech Solutions,Influencer,Men 18-24,60 days,Website,"0,09","$6.255,00","7,58",Miami,2021-01-12,724,4337,5,Fashionistas,1,January
2203,TechCorp,Social Media,Men 18-24,30 days,Facebook,"0,04","$8.133,00","3,14",Houston,2021-01-13,977,1895,1,Health & Wellness,1,January
2204,Alpha Innovations,Search,Women 25-34,30 days,Website,"0,04","$6.773,00","2,12",Houston,2021-01-14,110,6469,7,Tech Enthusiasts,1,January
2205,DataTech Solutions,Email,Women 25-34,30 days,YouTube,"0,04","$7.122,00","2,02",Miami,2021-01-15,772,5967,6,Foodies,1,January
2206,Innovate Industries,Email,Women 35-44,45 days,Email,"0,07","$19.598,00","6,84",New York,2021-01-16,246,5758,2,Fashionistas,1,January
2207,DataTech Solutions,Social Media,Women 25-34,45 days,Website,"0,11","$15.798,00","4,75",Los Angeles,2021-01-17,616,7598,5,Outdoor Adventurers,1,January
2208,NexGen Systems,Influencer,Men 25-34,45 days,Website,"0,02","$13.170,00","3,01",Los Angeles,2021-01-18,308,7725,2,Tech Enthusiasts,1,January
2209,Innovate Industries,Social Media,Women 25-34,30 days,Email,"0,1","$6.867,00","5,24",New York,2021-01-19,462,9594,7,Tech Enthusiasts,1,January
2210,NexGen Systems,Email,Men 18-24,45 days,Email,"0,09","$14.247,00","3,9",New York,2021-01-20,786,4885,10,Outdoor Adventurers,1,January
2211,DataTech Solutions,Social Media,Men 25-34,15 days,Instagram,"0,07","$19.143,00","6,18",Houston,2021-01-21,133,6695,5,Fashionistas,1,January
2212,TechCorp,Display,All Ages,30 days,YouTube,"0,15","$11.999,00","6,14",Miami,2021-01-22,808,4611,4,Tech Enthusiasts,1,January
2213,Alpha Innovations,Email,All Ages,45 days,YouTube,"0,07","$6.781,00","3,27",Houston,2021-01-23,293,5727,6,Outdoor Adventurers,1,January
2214,Alpha Innovations,Social Media,Women 25-34,60 days,Website,"0,07","$10.403,00","6,16",Los Angeles,2021-01-24,371,4879,7,Fashionistas,1,January
2215,Alpha Innovations,Influencer,Men 18-24,60 days,YouTube,"0,07","$14.506,00","6,37",Chicago,2021-01-25,774,7736,3,Health & Wellness,1,January
2216,NexGen Systems,Search,Men 18-24,15 days,Email,"0,01","$14.071,00","6,97",Chicago,2021-01-26,750,1612,1,Fashionistas,1,January
2217,Innovate Industries,Email,Men 18-24,60 days,YouTube,"0,02","$19.016,00","5,37",New York,2021-01-27,688,2476,8,Outdoor Adventurers,1,January
2218,NexGen Systems,Display,Women 35-44,60 days,YouTube,"0,13","$19.690,00","3,36",Miami,2021-01-28,715,1219,4,Fashionistas,1,January
2219,NexGen Systems,Influencer,Women 25-34,15 days,Website,"0,08","$10.402,00","2,54",Houston,2021-01-29,502,8711,9,Tech Enthusiasts,1,January
2220,DataTech Solutions,Social Media,Men 18-24,15 days,YouTube,"0,04","$15.063,00","6,02",Houston,2021-01-30,167,3492,10,Outdoor Adventurers,1,January
2221,Innovate Industries,Influencer,Women 35-44,60 days,Facebook,"0,09","$5.726,00","6,61",Chicago,2021-01-31,994,9968,7,Foodies,1,January
2556,DataTech Solutions,Display,Men 25-34,15 days,Facebook,"0,14","$5.905,00","5,3",Miami,2021-01-01,858,6286,9,Fashionistas,1,January
2557,NexGen Systems,Search,All Ages,60 days,Google Ads,"0,03","$6.671,00","7,49",Chicago,2021-01-02,205,5456,1,Fashionistas,1,January
2558,Innovate Industries,Social Media,Men 25-34,60 days,Google Ads,"0,12","$8.323,00","4,21",New York,2021-01-03,529,8603,8,Fashionistas,1,January
2559,NexGen Systems,Search,All Ages,15 days,Email,"0,08","$19.656,00","4,36",Houston,2021-01-04,505,6759,8,Outdoor Adventurers,1,January
2560,NexGen Systems,Display,Men 25-34,15 days,Instagram,"0,13","$9.755,00","3,64",Chicago,2021-01-05,483,2005,6,Foodies,1,January
2561,NexGen Systems,Influencer,Women 35-44,60 days,Google Ads,"0,1","$7.016,00","6,38",Houston,2021-01-06,332,9967,9,Fashionistas,1,January
2562,TechCorp,Display,All Ages,30 days,YouTube,"0,08","$6.098,00","5,45",Los Angeles,2021-01-07,925,5747,8,Foodies,1,January
2563,DataTech Solutions,Search,Men 18-24,15 days,Facebook,"0,04","$7.328,00","5,83",Miami,2021-01-08,191,7371,3,Foodies,1,January
2564,TechCorp,Influencer,Women 35-44,45 days,YouTube,"0,07","$7.477,00","6,9",Chicago,2021-01-09,840,2772,6,Fashionistas,1,January
2565,TechCorp,Influencer,Women 35-44,30 days,Facebook,"0,1","$17.624,00","2,93",New York,2021-01-10,962,6010,7,Tech Enthusiasts,1,January
2566,DataTech Solutions,Display,All Ages,30 days,Google Ads,"0,09","$19.479,00","6,86",Chicago,2021-01-11,193,9863,10,Fashionistas,1,January
2567,Innovate Industries,Search,Men 25-34,45 days,Facebook,"0,13","$7.259,00","3,21",Chicago,2021-01-12,430,7516,4,Outdoor Adventurers,1,January
2568,DataTech Solutions,Display,All Ages,30 days,Email,"0,11","$16.424,00","2,51",Los Angeles,2021-01-13,407,6616,5,Health & Wellness,1,January
2569,Alpha Innovations,Display,Women 25-34,30 days,Email,"0,06","$16.861,00","2,56",New York,2021-01-14,471,4758,2,Outdoor Adventurers,1,January
2570,NexGen Systems,Display,Men 25-34,30 days,Facebook,"0,15","$9.178,00",6,New York,2021-01-15,678,2999,4,Outdoor Adventurers,1,January
2571,NexGen Systems,Social Media,Women 25-34,15 days,Website,"0,13","$10.519,00","3,3",Houston,2021-01-16,877,9053,10,Fashionistas,1,January
2572,TechCorp,Search,Men 18-24,15 days,Website,"0,03","$18.937,00","5,7",Chicago,2021-01-17,117,4801,8,Health & Wellness,1,January
2573,NexGen Systems,Search,Women 35-44,45 days,Google Ads,"0,1","$8.730,00","4,22",Houston,2021-01-18,661,1485,7,Health & Wellness,1,January
2574,Alpha Innovations,Influencer,Men 25-34,45 days,Google Ads,"0,11","$15.988,00","5,52",Chicago,2021-01-19,516,5914,8,Outdoor Adventurers,1,January
2575,TechCorp,Search,Women 35-44,30 days,YouTube,"0,12","$6.598,00","3,76",Chicago,2021-01-20,195,2047,10,Health & Wellness,1,January
2576,Alpha Innovations,Social Media,Women 25-34,45 days,Facebook,"0,05","$9.029,00","6,47",Los Angeles,2021-01-21,885,5769,7,Tech Enthusiasts,1,January
2577,Alpha Innovations,Social Media,All Ages,45 days,Facebook,"0,09","$10.673,00","2,08",Los Angeles,2021-01-22,357,9849,8,Health & Wellness,1,January
2578,Innovate Industries,Email,Men 18-24,60 days,Facebook,"0,04","$5.982,00","4,55",Houston,2021-01-23,815,9017,2,Health & Wellness,1,January
2579,DataTech Solutions,Search,Men 18-24,30 days,Email,"0,02","$8.153,00","2,22",Los Angeles,2021-01-24,862,3095,5,Foodies,1,January
2580,DataTech Solutions,Display,Women 25-34,15 days,Instagram,"0,04","$14.898,00","3,06",Houston,2021-01-25,337,8019,5,Tech Enthusiasts,1,January
2581,NexGen Systems,Social Media,Men 25-34,30 days,Google Ads,"0,14","$12.508,00","6,31",Miami,2021-01-26,807,5999,9,Outdoor Adventurers,1,January
2582,TechCorp,Influencer,Men 18-24,30 days,YouTube,"0,08","$11.455,00","4,24",Los Angeles,2021-01-27,146,6555,3,Foodies,1,January
2583,DataTech Solutions,Email,Men 25-34,60 days,YouTube,"0,1","$6.635,00","6,32",Chicago,2021-01-28,666,3019,2,Tech Enthusiasts,1,January
2584,TechCorp,Display,Men 25-34,45 days,Instagram,"0,12","$18.576,00","4,62",Chicago,2021-01-29,225,9248,6,Health & Wellness,1,January
2585,DataTech Solutions,Social Media,Men 25-34,45 days,Email,"0,1","$16.668,00","6,16",Chicago,2021-01-30,299,7939,3,Health & Wellness,1,January
2586,DataTech Solutions,Social Media,Men 18-24,60 days,Google Ads,"0,08","$11.630,00","6,29",Chicago,2021-01-31,947,6577,10,Outdoor Adventurers,1,January
2921,Alpha Innovations,Influencer,Women 25-34,45 days,Facebook,"0,09","$10.950,00","6,22",Chicago,2021-01-01,779,3433,1,Foodies,1,January
2922,DataTech Solutions,Display,Women 25-34,60 days,Google Ads,"0,05","$6.863,00","2,25",Los Angeles,2021-01-02,504,6721,3,Fashionistas,1,January
2923,NexGen Systems,Influencer,Women 35-44,45 days,Instagram,"0,09","$6.066,00","7,25",Miami,2021-01-03,661,3959,7,Tech Enthusiasts,1,January
2924,TechCorp,Search,Men 25-34,30 days,Email,"0,12","$14.652,00","3,7",Houston,2021-01-04,436,7816,4,Tech Enthusiasts,1,January
2925,TechCorp,Influencer,All Ages,30 days,Email,"0,08","$16.178,00","3,28",Chicago,2021-01-05,325,8102,7,Fashionistas,1,January
2926,TechCorp,Search,Men 18-24,45 days,Email,"0,08","$9.939,00","6,07",Houston,2021-01-06,472,5140,1,Tech Enthusiasts,1,January
2927,NexGen Systems,Email,Women 35-44,45 days,YouTube,"0,11","$5.141,00","7,42",Houston,2021-01-07,574,4506,1,Tech Enthusiasts,1,January
2928,Innovate Industries,Email,Men 18-24,30 days,Instagram,"0,05","$16.018,00","7,11",Los Angeles,2021-01-08,294,9868,6,Fashionistas,1,January
2929,DataTech Solutions,Social Media,Men 18-24,30 days,Website,"0,02","$12.658,00","5,79",New York,2021-01-09,787,2830,4,Outdoor Adventurers,1,January
2930,NexGen Systems,Search,All Ages,60 days,YouTube,"0,07","$17.046,00","3,44",New York,2021-01-10,948,4417,10,Tech Enthusiasts,1,January
2931,TechCorp,Email,Men 18-24,15 days,YouTube,"0,06","$9.127,00","4,65",Chicago,2021-01-11,779,4034,4,Outdoor Adventurers,1,January
2932,Alpha Innovations,Social Media,Men 18-24,60 days,Google Ads,"0,02","$8.092,00","4,97",Chicago,2021-01-12,750,3936,3,Health & Wellness,1,January
2933,Alpha Innovations,Search,Men 25-34,60 days,Email,"0,05","$6.011,00","7,44",Chicago,2021-01-13,373,5661,10,Foodies,1,January
2934,TechCorp,Influencer,All Ages,45 days,Email,"0,06","$12.065,00","7,45",Miami,2021-01-14,633,7742,7,Outdoor Adventurers,1,January
2935,TechCorp,Social Media,Men 18-24,15 days,YouTube,"0,15","$18.740,00","3,36",Chicago,2021-01-15,482,9950,6,Foodies,1,January
2936,DataTech Solutions,Display,Women 35-44,15 days,Facebook,"0,13","$11.681,00","7,34",Chicago,2021-01-16,360,7134,5,Health & Wellness,1,January
2937,TechCorp,Influencer,Men 25-34,30 days,Email,"0,03","$19.944,00","6,66",Houston,2021-01-17,392,1819,5,Foodies,1,January
2938,Innovate Industries,Search,Women 25-34,45 days,YouTube,"0,13","$16.161,00","7,96",Houston,2021-01-18,851,9320,5,Tech Enthusiasts,1,January
2939,Alpha Innovations,Influencer,Men 18-24,30 days,Email,"0,01","$13.875,00","6,93",Los Angeles,2021-01-19,714,2150,10,Foodies,1,January
2940,TechCorp,Social Media,Women 35-44,60 days,Google Ads,"0,12","$17.338,00","5,12",New York,2021-01-20,986,6016,2,Foodies,1,January
2941,Alpha Innovations,Influencer,Men 25-34,30 days,YouTube,"0,03","$13.765,00","3,9",Los Angeles,2021-01-21,576,9707,4,Health & Wellness,1,January
2942,DataTech Solutions,Search,All Ages,45 days,Instagram,"0,12","$15.692,00","7,25",Miami,2021-01-22,110,1562,8,Fashionistas,1,January
2943,Innovate Industries,Display,Men 18-24,45 days,Website,"0,09","$6.150,00","6,13",Los Angeles,2021-01-23,343,7686,1,Foodies,1,January
2944,TechCorp,Social Media,Women 35-44,45 days,Google Ads,"0,12","$5.157,00","3,51",Los Angeles,2021-01-24,500,6705,7,Health & Wellness,1,January
2945,Alpha Innovations,Email,Women 25-34,30 days,Instagram,"0,08","$14.711,00","3,7",New York,2021-01-25,732,9198,1,Outdoor Adventurers,1,January
2946,Alpha Innovations,Social Media,Men 18-24,30 days,Instagram,"0,12","$12.648,00","4,7",Los Angeles,2021-01-26,113,2673,4,Health & Wellness,1,January
2947,NexGen Systems,Email,Women 35-44,60 days,Email,"0,13","$10.609,00","3,72",Miami,2021-01-27,193,8394,7,Outdoor Adventurers,1,January
2948,DataTech Solutions,Search,All Ages,60 days,YouTube,"0,13","$6.151,00","3,48",Chicago,2021-01-28,301,9983,8,Health & Wellness,1,January
2949,Alpha Innovations,Social Media,Women 25-34,60 days,Website,"0,1","$6.017,00","4,95",Miami,2021-01-29,904,4935,3,Outdoor Adventurers,1,January
2950,Alpha Innovations,Influencer,Women 35-44,60 days,YouTube,"0,05","$9.495,00","7,79",Los Angeles,2021-01-30,371,1710,7,Health & Wellness,1,January
2951,TechCorp,Email,Men 25-34,30 days,Facebook,"0,09","$14.387,00","7,08",Chicago,2021-01-31,583,5516,4,Fashionistas,1,January
3286,NexGen Systems,Email,Women 35-44,15 days,YouTube,"0,12","$19.747,00","5,93",Los Angeles,2021-01-01,439,4978,4,Fashionistas,1,January
3287,Innovate Industries,Influencer,Women 25-34,30 days,Email,"0,14","$8.670,00","2,75",Chicago,2021-01-02,170,7293,9,Foodies,1,January
3288,Alpha Innovations,Display,Men 25-34,60 days,Instagram,"0,11","$18.837,00","2,96",Chicago,2021-01-03,162,6801,10,Foodies,1,January
3289,Alpha Innovations,Display,All Ages,15 days,YouTube,"0,07","$12.899,00","6,29",Los Angeles,2021-01-04,133,9885,8,Health & Wellness,1,January
3290,Alpha Innovations,Search,Men 18-24,60 days,Email,"0,12","$11.906,00","3,2",Miami,2021-01-05,836,4004,6,Outdoor Adventurers,1,January
3291,TechCorp,Search,All Ages,30 days,Website,"0,06","$17.901,00","5,41",Los Angeles,2021-01-06,644,7657,8,Health & Wellness,1,January
3292,NexGen Systems,Display,Men 25-34,60 days,Google Ads,"0,06","$17.250,00",4,Los Angeles,2021-01-07,873,6205,4,Outdoor Adventurers,1,January
3293,DataTech Solutions,Email,Women 25-34,30 days,Instagram,"0,09","$15.876,00","7,48",New York,2021-01-08,554,7882,1,Fashionistas,1,January
3294,Alpha Innovations,Email,Men 18-24,30 days,YouTube,"0,1","$18.946,00","6,04",Houston,2021-01-09,857,4284,2,Health & Wellness,1,January
3295,TechCorp,Display,All Ages,45 days,Facebook,"0,09","$19.681,00","5,71",Chicago,2021-01-10,656,8898,7,Outdoor Adventurers,1,January
3296,Alpha Innovations,Influencer,All Ages,45 days,YouTube,"0,09","$17.983,00","7,45",Los Angeles,2021-01-11,536,7963,9,Tech Enthusiasts,1,January
3297,NexGen Systems,Influencer,Women 35-44,45 days,Website,"0,06","$11.841,00","4,29",Chicago,2021-01-12,591,7733,3,Outdoor Adventurers,1,January
3298,TechCorp,Influencer,Men 25-34,30 days,Google Ads,"0,1","$8.180,00","5,57",New York,2021-01-13,365,4696,3,Fashionistas,1,January
3299,DataTech Solutions,Display,Women 35-44,30 days,YouTube,"0,01","$14.695,00","7,62",Los Angeles,2021-01-14,423,3630,3,Tech Enthusiasts,1,January
3300,TechCorp,Search,Men 18-24,30 days,Email,"0,1","$18.526,00","3,33",Los Angeles,2021-01-15,570,7929,3,Outdoor Adventurers,1,January
3301,DataTech Solutions,Email,Men 25-34,45 days,Instagram,"0,06","$7.603,00","2,87",Miami,2021-01-16,967,8260,10,Tech Enthusiasts,1,January
3302,Innovate Industries,Influencer,Men 18-24,60 days,Website,"0,13","$9.950,00","5,04",Chicago,2021-01-17,733,6551,7,Foodies,1,January
3303,Innovate Industries,Search,All Ages,60 days,Website,"0,12","$9.903,00","3,45",Miami,2021-01-18,798,8732,2,Fashionistas,1,January
3304,Innovate Industries,Influencer,All Ages,45 days,Google Ads,"0,13","$10.605,00","3,65",New York,2021-01-19,323,8767,7,Fashionistas,1,January
3305,Alpha Innovations,Social Media,Women 25-34,45 days,Instagram,"0,02","$15.667,00","7,91",Los Angeles,2021-01-20,877,5422,9,Tech Enthusiasts,1,January
3306,TechCorp,Social Media,All Ages,30 days,YouTube,"0,13","$16.412,00","5,23",New York,2021-01-21,285,3007,4,Outdoor Adventurers,1,January
3307,TechCorp,Influencer,Men 25-34,60 days,Website,"0,14","$17.362,00","5,55",Chicago,2021-01-22,892,6018,3,Tech Enthusiasts,1,January
3308,Innovate Industries,Search,Women 35-44,15 days,Facebook,"0,14","$12.196,00","3,31",Miami,2021-01-23,103,2674,1,Outdoor Adventurers,1,January
3309,TechCorp,Search,Men 25-34,30 days,Website,"0,13","$6.683,00","6,03",Chicago,2021-01-24,665,9158,5,Fashionistas,1,January
3310,DataTech Solutions,Email,Men 25-34,30 days,Facebook,"0,1","$8.106,00","6,21",New York,2021-01-25,683,1519,7,Tech Enthusiasts,1,January
3311,DataTech Solutions,Display,Men 18-24,60 days,Facebook,"0,06","$15.988,00","4,43",Chicago,2021-01-26,696,7205,3,Health & Wellness,1,January
3312,NexGen Systems,Social Media,Women 35-44,15 days,Email,"0,14","$9.701,00","5,11",Chicago,2021-01-27,228,1514,1,Outdoor Adventurers,1,January
3313,TechCorp,Display,Women 35-44,30 days,Google Ads,"0,13","$6.145,00","6,94",Chicago,2021-01-28,405,2433,8,Tech Enthusiasts,1,January
3314,DataTech Solutions,Influencer,Women 35-44,15 days,Google Ads,"0,02","$5.311,00","5,18",New York,2021-01-29,340,1295,1,Health & Wellness,1,January
3315,Innovate Industries,Search,Women 35-44,30 days,Instagram,"0,05","$10.286,00","6,38",Los Angeles,2021-01-30,811,1312,7,Foodies,1,January
3316,Alpha Innovations,Email,Women 35-44,45 days,YouTube,"0,03","$19.666,00","2,39",Chicago,2021-01-31,959,7904,2,Fashionistas,1,January
3651,Alpha Innovations,Email,Women 25-34,30 days,Email,"0,14","$11.787,00","4,83",Chicago,2021-01-01,534,4244,8,Foodies,1,January
3652,Innovate Industries,Social Media,Women 25-34,60 days,Email,"0,04","$16.579,00","7,45",Chicago,2021-01-02,854,2749,8,Fashionistas,1,January
3653,DataTech Solutions,Social Media,Women 25-34,15 days,Website,"0,04","$11.508,00","4,24",New York,2021-01-03,476,9574,6,Tech Enthusiasts,1,January
3654,Alpha Innovations,Display,Men 18-24,60 days,Google Ads,"0,09","$11.853,00","2,55",Chicago,2021-01-04,240,2146,7,Fashionistas,1,January
3655,Alpha Innovations,Social Media,Men 18-24,60 days,YouTube,"0,04","$9.458,00","7,95",Miami,2021-01-05,477,2062,9,Foodies,1,January
3656,TechCorp,Search,All Ages,45 days,Facebook,"0,08","$5.058,00","6,28",Miami,2021-01-06,877,7217,5,Health & Wellness,1,January
3657,TechCorp,Display,All Ages,15 days,Website,"0,02","$18.479,00","4,6",Chicago,2021-01-07,879,8344,3,Health & Wellness,1,January
3658,Innovate Industries,Social Media,Women 35-44,45 days,Website,"0,09","$15.319,00","5,05",New York,2021-01-08,292,8656,5,Outdoor Adventurers,1,January
3659,Alpha Innovations,Email,All Ages,30 days,Website,"0,08","$14.773,00","2,66",Miami,2021-01-09,845,5530,9,Health & Wellness,1,January
3660,Alpha Innovations,Search,All Ages,60 days,Email,"0,05","$19.842,00","6,14",Chicago,2021-01-10,811,4578,7,Health & Wellness,1,January
3661,TechCorp,Search,Women 35-44,45 days,Facebook,"0,15","$17.448,00","3,38",Houston,2021-01-11,768,4758,6,Outdoor Adventurers,1,January
3662,Innovate Industries,Display,Men 18-24,60 days,Facebook,"0,13","$13.488,00","3,46",Los Angeles,2021-01-12,872,6605,9,Foodies,1,January
